date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:33:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:33:53%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/4_ca93175e-ce43-40c4-b5b6-81beef00136a_1445x.jpg?v=1620631301	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/4_ca93175e-ce43-40c4-b5b6-81beef00136a_1445x87ef.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:33:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:33:55%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/6_3eab2eda-b4c1-46a1-b1ef-ecd695cd1c3c_1000x1000.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/6_3eab2eda-b4c1-46a1-b1ef-ecd695cd1c3c_1000x1000d9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:33:55	56152/56152	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:33:55%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/4_ca93175e-ce43-40c4-b5b6-81beef00136a_1445x.jpg?v=1620631301	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/4_ca93175e-ce43-40c4-b5b6-81beef00136a_1445x87ef.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:33:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:33:56%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/6_3eab2eda-b4c1-46a1-b1ef-ecd695cd1c3c_1445x.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/6_3eab2eda-b4c1-46a1-b1ef-ecd695cd1c3c_1445xd9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:33:57	82723/82723	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:33:56%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/6_3eab2eda-b4c1-46a1-b1ef-ecd695cd1c3c_1000x1000.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/6_3eab2eda-b4c1-46a1-b1ef-ecd695cd1c3c_1000x1000d9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:33:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:33:59%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/7_a1f595cc-df8f-45d9-bf23-fd12f48d5e0e_1000x1000.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/7_a1f595cc-df8f-45d9-bf23-fd12f48d5e0e_1000x1000d9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:01	113557/113557	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:33:58%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/6_3eab2eda-b4c1-46a1-b1ef-ecd695cd1c3c_1445x.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/6_3eab2eda-b4c1-46a1-b1ef-ecd695cd1c3c_1445xd9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:34:02%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/7_a1f595cc-df8f-45d9-bf23-fd12f48d5e0e_1445x.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/7_a1f595cc-df8f-45d9-bf23-fd12f48d5e0e_1445xd9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:02	122596/122596	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202022%2007:34:02%20GMT	https://cdn.shopify.com/s/files/1/0094/4839/0711/products/7_a1f595cc-df8f-45d9-bf23-fd12f48d5e0e_1000x1000.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/7_a1f595cc-df8f-45d9-bf23-fd12f48d5e0e_1000x1000d9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
08:34:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2016%20May%202022%2007:34:04%20GMT	http://cdn.shopify.com/s/files/1/0094/4839/0711/products/8_c6486712-f026-4eee-ad94-d7dbbf9628d3_1000x1000.jpg?v=1651917973	C:/Users/radou/Desktop/tymobeauty.com/cdn.shopify.com/s/files/1/0094/4839/0711/products/8_c6486712-f026-4eee-ad94-d7dbbf9628d3_1000x1000d9bb.jpg	(from https://tymobeauty.com/collections/hair-straightener/products/tymo-ring-pink)
